repo_path	slice	inspection_level	evidence_status	next_action
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/dhawwal__code-intelligence-ai	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/disler__aider-mcp-server	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/djacobsmeyer__repomap-go	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/dlvandenberg__tree-sitter-angular	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/dmtrKovalenko__fff	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/dominiclynchwoodlands-ui__codebaser	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/dondetir__CodeGrok_mcp	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/dooosp__ghostcode-auditor	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/dsully__tree-sitter-pyproject	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/dylan-gluck__tree-sitter-sudolang	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/egibs__tree-sitter-poe	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/egibs__tree-sitter-yara	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/elara-labs__code-context-engine	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/elixir-lang__tree-sitter-elixir	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/elliottt__rules_tree_sitter	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/emacs-tree-sitter__elisp-tree-sitter	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/emacs-tree-sitter__tree-sitter-langs	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/emacs-tree-sitter__ts-fold	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/emiasims__tree-sitter-org	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/entrepeneur4lyf__code-graph-mcp	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/er77__code-graph-rag-mcp	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/eric050828__graph-codebase-mcp	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/ethan-leba__tree-edit	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/euclidianAce__tree-sitter-teal	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/eventb-rossi__tree-sitter-eventb	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/facebook__rocksdb	storage_columnar_memory	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/facebookincubator__Glean	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/fl0w1nd__repomap-mcp	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/fluffypony__mcp-code-indexer	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/flupkede__codesearch	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/flurie__tree-sitter-jq	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/fmguerreiro__tree-sitter-unison-dev	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/folke__twilight.nvim	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/forloopcodes__contextplus	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/framadhita4__syntax-tree-codebase-mcp	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/frozolotl__tree-sitter-typst	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/fwcd__tree-sitter-kotlin	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/gbprod__tree-sitter-gitcommit	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/geigerzaehler__tree-sitter-jinja2	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/georgewfraser__vscode-tree-sitter	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/ggfevans__zed-hujson	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/github__codeql	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/github__semantic	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/github__stack-graphs	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/gleam-lang__tree-sitter-gleam	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/glehmann__tree-sitter-earthfile	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/glommer__codemogger	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/glyphtrail__glyphtrail	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/gmlarumbe__tree-sitter-systemverilog	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/gmr__tree-sitter-postgres	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/google-gemini__gemini-cli	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/gram-data__tree-sitter-gram	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/grantjenks__py-tree-sitter-languages	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/greglas75__codesift	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/growler__tree-sitter-webnf	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/haasonsaas__semantic-sast	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/harshkedia177__axon	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/hesnotsoharry__codebase-graph-mcp	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/hippietrail__tree-sitter-harper-dict	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/hound-search__hound	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/hrayleung__Cocode	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/hwyyds-skidder-team__tree-sitter-mcp	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/hzj-Jeff-07__AI-CodeGuard	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/iamsaquib8__tessera	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/igor-ramazanov__kak-tree-sitter-helix	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/ikatyang__tree-sitter-markdown	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/ikatyang__tree-sitter-toml	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/ikatyang__tree-sitter-vue	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/ikatyang__tree-sitter-yaml	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/indoorvivants__tree-sitter-smithy	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/indradb__indradb	neo4j_gds_compat	metadata_browsed_low_signal	batch04_duplicate_of_gitrefrepo_indradb_src_covered	none_primary_clone_cited
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/interdependence__tree-sitter-htmldjango	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/intersystems__tree-sitter-objectscript	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/ionide__tree-sitter-fsharp	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jaksm__dev-tools	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jbpraxxys__opencode-indexer	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jgravelle__jcodemunch-mcp	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jhillacre__tree-sitter-ic10-typed	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jimhester__rtreesitter	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jiteshy__backstage-plugin-codeinsight	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jiyee__tree-sitter-objc	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jkerdels__dependency-graph-mcp	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jlcrochet__tree-sitter-html	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jlcrochet__tree-sitter-razor	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jlcrochet__tree-sitter-wren	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jobindex-open__tree-sitter-embedded-perl	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/joelspadin__tree-sitter-devicetree	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/joernio__joern	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/johnhuang316__code-index-mcp	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/johunsang__semble_rs	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/joowani__tree-sitter-graphql	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/joowani__tree-sitter-prisma	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/josteink__tree-sitter-structurizr	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/jrmoulton__tree-sitter-slint	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/justinmk__tree-sitter-ini	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/kaermorchen__tree-sitter-explorer	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/kavitharaju__USFM-editor-POC	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/kcl-lang__tree-sitter-kcl	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/kentookura__tree-sitter-forester	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/kolen__tree-sitter-slim	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/kopecs__tree-sitter-c0	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/koto-lang__tree-sitter-koto	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/kristoferssolo__tree-sitter-bruno	parser_code_intelligence	metadata_browsed_gap	top_level_metadata_recorded_for_relevant_slice	targeted_source_read_or_cgc_scan
