repo_path	slice	prior_inspection_level	metadata_browse_status	readme_files	manifest_files	source_hints	top_level_sample	disposition	next_action
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/WillGAndre__rs-tree-sitter-ast	parser_code_intelligence	classified_gap	opened_top_level	README.md	package.json	js:2,c:2,rs:1,h:1,cc:1	README.md,binding.gyp,corpus,examples,grammar.js,index.js,log.html,package-lock.json,package.json,src	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/Xattaus__claude-brain	parser_code_intelligence	classified_gap	opened_top_level	README.md	package.json	js:76,yml:1	.github,.gitignore,AGENTS.md,CLAUDE.md,LICENSE,README.md,cli.js,docs,install.js,lib,mcp-installer.js,mcp-server.js	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/YPYT1__EverMind	parser_code_intelligence	classified_gap	opened_top_level	README.ja.md,README.md,README.zh-CN.md,README.zh-TW.md	mcp/pyproject.toml	sh:9,toml:4,py:4,yaml:2	.env.example,.gitignore,LICENSE,README.ja.md,README.md,README.zh-CN.md,README.zh-TW.md,agents,config,docs,mcp,png	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/Zaenalos__tree-sitter-lua	parser_code_intelligence	classified_gap	opened_top_level	README.md	CMakeLists.txt,Cargo.toml,Makefile,go.mod,package.json,pyproject.toml,setup.py	yml:4,js:3,h:3,toml:2,scm:2,rs:2,go:2,c:2	.editorconfig,.gitattributes,.github,.gitignore,CMakeLists.txt,Cargo.toml,LICENSE,Makefile,Package.swift,README.md,binding.gyp,bindings	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/aMOPel__tree-sitter-nim	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,package.json	scm:6,rs:2,js:2,cc:2,toml:1,h:1,c:1	.gitignore,.lvimrc,Cargo.toml,LICENSE,README.md,binding.gyp,bindings,examples,grammar.js,grammar_bugs_to_report.md,new_official_grammar.txt,old_official_grammar.txt	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/abhigyanpatwari__GitNexus	parser_code_intelligence	classified_gap	opened_top_level	README.md	.devcontainer/Dockerfile,eval/pyproject.toml,gitnexus-shared/package.json,gitnexus-shared/tsconfig.json,gitnexus-web/package.json,gitnexus-web/tsconfig.json,gitnexus/package.json,gitnexus/tsconfig.json,package.json	yml:34,ts:26,py:24,toml:3,sh:3,js:3,yaml:2	.agents,.claude,.claude-plugin,.cursor,.cursorrules,.devcontainer,.dockerignore,.env.example,.gemini,.git-blame-ignore-revs,.gitattributes,.github	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/abiriadev__tree-sitter-melody	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,Makefile,package.json,pyproject.toml,setup.py,tsconfig.json	h:4,toml:2,rs:2,js:2,go:2,yaml:1,ts:1,scm:1	.editorconfig,.gitattributes,.gitignore,Cargo.toml,Makefile,Package.swift,README.md,assets,binding.gyp,bindings,grammar.js,package.json	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/acp-protocol__acp-cli	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,npm/package.json	rs:80,toml:4,yml:2,js:1	.github,.gitignore,.gitmodules,CHANGELOG.md,CONTRIBUTING.md,Cargo.lock,Cargo.toml,LICENSE,README.md,RELEASE-0.6.0.md,SECURITY.md,acp-spec	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/acristoffers__tree-sitter-matlab	parser_code_intelligence	classified_gap	opened_top_level	README.md	CMakeLists.txt,Cargo.toml,Makefile,go.mod,package.json,pyproject.toml,setup.py	scm:17,js:4,h:3,yml:2,toml:2,rs:2,go:2,c:2	.clang-format,.clang-tidy,.editorconfig,.eslintrc.js,.gitattributes,.github,.gitignore,.mailmap,.npmignore,.projectile,CMakeLists.txt,CONTRIBUTING.md	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/adamdelezuch89__repo-map-mcp	parser_code_intelligence	classified_gap	opened_top_level	none	none	no_shallow_source_hints	empty_top_level	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/addcninblue__tree-sitter-cooklang	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,Makefile,package.json,pyproject.toml,setup.py	h:4,toml:2,rs:2,js:2,go:2,c:2,ts:1,py:1	.editorconfig,.gitattributes,.gitignore,Cargo.toml,Makefile,Package.swift,README.md,binding.gyp,bindings,corpus,grammar.js,package-lock.json	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/adsouza5__lens-api	parser_code_intelligence	classified_gap	opened_top_level	README.md	Dockerfile,requirements.txt	py:4,yml:1	.env.example,.github,.gitignore,Dockerfile,LICENSE,README.md,chunker.py,embeddings.py,main.py,requirements.txt,store.py	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/afnanenayet__diffsitter	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,Dockerfile,fuzz/Cargo.toml	rs:31,toml:9,yml:5,sh:3,py:3,yaml:1,ts:1,java:1	.claude,.config,.dockerignore,.github,.gitignore,.gitmodules,.pre-commit-config.yaml,.python-version,CLAUDE.md,CODEOWNERS,Cargo.lock,Cargo.toml	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/agentic-research__ley-line-open	parser_code_intelligence	classified_gap	opened_top_level	README.md	rs/Cargo.toml	yml:4,toml:1,sh:1	.beads,.github,.gitignore,CHANGELOG.md,GETTING-STARTED.md,LICENSE,README.md,Taskfile.yml,clients,compatibility.json,docs,entitlements.plist	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/aheber__tree-sitter-sfapex	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,apex/package.json,package.json,sflog/package.json,soql/package.json,sosl/package.json	js:15,scm:7,c:4,yml:2,ts:2,rs:2,toml:1,cc:1	.gitattributes,.github,.gitignore,Cargo.toml,LICENSE,README.md,apex,binding.gyp,bindings,common,docs,nvim-treesitter-setup.md	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/ahlinc__tree-sitter-plantuml	parser_code_intelligence	classified_gap	opened_top_level	none	package.json	cc:2,js:1	.gitignore,.vscode,LICENSE,binding.gyp,bindings,grammar.js,package.json,src,test	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/airbus-cert__tree-sitter-powershell	parser_code_intelligence	classified_gap	opened_top_level	README.md	CMakeLists.txt,Cargo.toml,Makefile,go.mod,package.json,pyproject.toml,setup.py	yml:4,js:3,h:3,toml:2,rs:2,go:2,c:2,ts:1	.editorconfig,.envrc,.gitattributes,.github,.gitignore,.zed,CMakeLists.txt,Cargo.lock,Cargo.toml,LICENSE,Makefile,Package.swift	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/aishasurve2007__codebase-agent	parser_code_intelligence	classified_gap	opened_top_level	README.md	requirements.txt	py:21	.gitignore,README.md,app.py,data,evaluate.py,requirements.txt,smoke_test.py,src	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/ajankurjain__central-code-knowledge-graph	parser_code_intelligence	classified_gap	opened_top_level	README.md	Makefile,docker-compose.yml,pyproject.toml,web/package.json,web/tsconfig.json	py:86,yml:5,ts:4,sh:2,toml:1	.env.example,.github,.gitignore,CODE_OF_CONDUCT.md,CONTRIBUTING.md,LICENSE,Makefile,README.md,RELEASING.md,SECURITY.md,ckg,docker	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/ajeetdsouza__loxcraft	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,playground/package.json,playground/tsconfig.json	rs:24,toml:4,yml:3,js:3,ts:2,yaml:1	.cargo,.github,.gitignore,Cargo.lock,Cargo.toml,LICENSE,README.md,Taskfile.yml,build.rs,playground,res,rust-toolchain.toml	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/alaviss__tree-sitter-nim	parser_code_intelligence	classified_gap	opened_top_level	readme.md	CMakeLists.txt,Cargo.toml,Makefile,go.mod,package.json,pyproject.toml,setup.py	yml:4,toml:4,h:4,js:3,rs:2,go:2,c:2,ts:1	.clang-format,.clangd,.editorconfig,.eslintrc.json,.eslintrc.json.license,.gitattributes,.github,.gitignore,.neoconf.json,.neoconf.json.license,.prettierrc,.prettierrc.license	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/albatrossSKY__tokenmin	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml	rs:11,toml:1	.gitignore,Cargo.lock,Cargo.toml,README.md,src,tests,ui	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/albfan__rust-tree-sitter-ast-viewer	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml	yml:18,js:18,rs:2,toml:1	.gitignore,.gitmodules,Cargo.lock,Cargo.toml,README.md,build.rs,fixtures,src,vendor	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/alemuller__tree-sitter-make	parser_code_intelligence	classified_gap	opened_top_level	README.md	package.json	scm:1,js:1,h:1,c:1	LICENSE,README.md,grammar.js,package.json,queries,src,test	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/alessandrobrunoh__Semantic-Delta-Protocol	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml	rs:13,toml:1	.gitignore,.mnemignore,AGENTS.md,CLAUDE.md,Cargo.toml,GEMINI.md,LICENSE,README.md,src	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/alex-pinkus__tree-sitter-swift	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,Makefile,go.mod,package.json,pyproject.toml,setup.py,test-npm-package/package.json	yml:10,scm:8,sh:7,js:5,toml:2,rs:2,go:2,ts:1	.editorconfig,.gitattributes,.github,.gitignore,.prettierignore,.prettierrc.json,Cargo.toml,LICENSE,MANIFEST.in,Makefile,Package.swift,README.md	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/alexmozaidze__tree-sitter-fennel	parser_code_intelligence	classified_gap	opened_top_level	README.md	CMakeLists.txt,Cargo.toml,Makefile,go.mod,package.json,pyproject.toml,setup.py	js:15,h:4,toml:2,rs:2,go:2,c:2,yml:1,ts:1	.editorconfig,.gitattributes,.github,.gitignore,.ignore,CMakeLists.txt,Cargo.toml,HACKING.md,LICENSE,Makefile,Package.swift,README.md	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/alexpovel__srgn	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml	rs:34,yml:3,toml:3,yaml:2,sh:1,scm:1,py:1	.gitattributes,.github,.gitignore,.gitmodules,.markdownlint.yaml,.markdownlintignore,.pre-commit-config.yaml,.release-please-manifest.json,.vscode,CHANGELOG.md,CONTRIBUTING.md,Cargo.lock	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/anatolykoptev__ox-codes	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,Dockerfile,Makefile	toml:6,yml:2,rs:2	.github,.gitignore,.release-please-manifest.json,CLAUDE.md,CODE_OF_CONDUCT.md,CONTRIBUTING.md,Cargo.lock,Cargo.toml,Dockerfile,LICENSE,Makefile,README.md	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/aorwall__moatless-tools	parser_code_intelligence	classified_gap	opened_top_level	README.md	Makefile,docker-compose.yml,pyproject.toml	py:263,sh:5,yml:2,toml:1	.cursorignore,.env.example,.github,.gitignore,.moatless,CITATION.cff,LICENSE,Makefile,README.md,docker,docker-compose.yml,docker.md	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/apple__tree-sitter-pkl	parser_code_intelligence	classified_gap	opened_top_level	README.md	CMakeLists.txt,Cargo.toml,Makefile,build.gradle.kts,buildSrc/build.gradle.kts,go.mod,package.json,pyproject.toml,setup.py,tsconfig.json	yml:7,toml:4,scm:3,js:3,h:3,rs:2,go:2,c:2	.cgcignore,.editorconfig,.gitattributes,.github,.gitignore,.npmignore,.npmrc,CHANGELOG.adoc,CMakeLists.txt,CODE_OF_CONDUCT.adoc,CONTRIBUTING.adoc,Cargo.lock	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/aptos-labs__tree-sitter-move-on-aptos	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,Makefile,go.mod,package.json,pyproject.toml,setup.py	h:4,toml:3,py:3,js:3,rs:2,go:2,c:2,yaml:1	.editorconfig,.gitattributes,.github,.gitignore,.prettierrc.json,Cargo.toml,LICENSE,Makefile,Package.resolved,Package.swift,README.md,batch-test.py	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/arborist-ts__arborist.nvim	parser_code_intelligence	classified_gap	opened_top_level	README.md	none	scm:1182,toml:4,sh:2	.gitignore,CHANGELOG.md,CODE_OF_CONDUCT.md,LICENSE,README.md,doc,lua,queries,registry,scripts	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/arborist-ts__registry	parser_code_intelligence	classified_gap	opened_top_level	README.md	none	toml:3	.gitignore,CHANGELOG.md,LICENSE,README.md,neovim-filetypes.toml,neovim-ignore.toml,parsers.toml,scripts	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/arnarg__tree-sitter-todotxt	parser_code_intelligence	classified_gap	opened_top_level	none	Cargo.toml,package.json	rs:2,js:2,toml:1,scm:1,h:1,cc:1,c:1	.gitignore,Cargo.toml,LICENSE,binding.gyp,bindings,corpus,examples,flake.lock,flake.nix,grammar.js,package.json,queries	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/aryan877__repochat	parser_code_intelligence	classified_gap	opened_top_level	README.md	convex/tsconfig.json,package.json,tsconfig.json	ts:33,scm:10,js:2	.codesandbox,.gitignore,.npmrc,AGENT.md,LICENSE,README.md,convex,convex.json,eslint.config.mjs,example.env.local,next.config.ts,package-lock.json	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/asgerf__dts-tree-sitter	parser_code_intelligence	classified_gap	opened_top_level	README.md	package.json,tsconfig.json	ts:4	.gitignore,LICENSE,README.md,examples,package-lock.json,package.json,src,tsconfig.json	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/ast-grep__ast-grep	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,npm/package.json,pyproject.toml,xtask/Cargo.toml	toml:18,yml:9,rs:3,yaml:2,js:2,ts:1	.cargo,.editorconfig,.github,.gitignore,.pre-commit-config.yaml,CHANGELOG.md,Cargo.lock,Cargo.toml,LICENSE,README.md,clippy.toml,crates	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/asumbek__tree-sitter-teal	parser_code_intelligence	classified_gap	opened_top_level	README.md	CMakeLists.txt,Cargo.toml,Makefile,package.json,pyproject.toml,setup.py	toml:3,js:3,h:3,rs:2,go:2,c:2,ts:1,py:1	.editorconfig,.envrc,.gitattributes,.gitignore,.helix,.sigi,CMakeLists.txt,Cargo.toml,Justfile,LICENSE,Makefile,Package.swift	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/audityzer-org__audityzer-rust-analyzer	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml	toml:3,rs:2,yml:1	.github,.rustfmt.toml,Cargo.toml,README.md,clippy.toml,src	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/aws-samples__sample-convert-codebase-to-graphrag	parser_code_intelligence	classified_gap	opened_top_level	README.md	client/package.json,package.json,tsconfig.json	js:15,ts:2	.gitignore,.npmignore,CODE_OF_CONDUCT.md,CONTRIBUTING.md,LICENSE,README.md,bin,cdk.json,client,code_graph_search_architecture.drawio,code_graph_search_architecture.md,jest.config.js	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/awsum-lang__tree-sitter-awsum	parser_code_intelligence	classified_gap	opened_top_level	README.md	package.json	yml:3,h:3,scm:2,c:2,js:1	.github,.gitignore,CHANGELOG.md,CODE_OF_CONDUCT.md,CONTRIBUTING.md,LICENSE,NOTICE,README.md,SECURITY.md,grammar.js,justfile,package-lock.json	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/bakhliustov__askgraph	parser_code_intelligence	classified_gap	opened_top_level	README.md	pyproject.toml	py:12,yaml:3,yml:2,toml:1	.github,.gitignore,CHANGELOG.md,CONTRIBUTING.md,LICENSE,README.md,docs,evals,examples,pyproject.toml,scripts,src	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/bbfh-dev__tree-sitter-mcfunction	parser_code_intelligence	classified_gap	opened_top_level	README.md	CMakeLists.txt,Cargo.toml,Makefile,go.mod,package.json,pyproject.toml,setup.py	js:11,h:3,yml:2,toml:2,sh:2,rs:2,go:2,ts:1	.editorconfig,.gitattributes,.github,.gitignore,.tsqueryrc.json,CMakeLists.txt,Cargo.lock,Cargo.toml,LICENSE,Makefile,Package.swift,README.md	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/bearcove__arborium	parser_code_intelligence	classified_gap	opened_top_level	README.md,README.template.md	xtask/Cargo.toml	toml:44,rs:28,ts:4,sh:4,js:4,yaml:3,yml:2,py:2	.cargo,.config,.dockerignore,.envrc,.gitattributes,.github,.gitignore,ADDING_GRAMMARS.md,AGENTS.md,CHANGELOG.md,CNAME,DEVELOP.md	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/bearcove__tree-sitter-x86asm	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,package.json	rs:2,js:2,toml:1,scm:1,h:1,cc:1,c:1	.futile,.gitignore,.vscode,Cargo.toml,LICENSE-APACHE,LICENSE-MIT,README.md,binding.gyp,bindings,grammar.js,package-lock.json,package.json	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/bennypowers__nvim-regexplainer	parser_code_intelligence	classified_gap	opened_top_level	README.md	Makefile	scm:11,yml:2,toml:1,rs:1,py:1,java:1,go:1	.github,.gitignore,.stylua.toml,LICENSE,Makefile,README.md,lua,plugin,queries,tests	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/bennypowers__tree-sitter-handlebars	parser_code_intelligence	classified_gap	opened_top_level	README.md	CMakeLists.txt,Cargo.toml,Makefile,go.mod,package.json,pyproject.toml,setup.py	js:3,h:3,yml:2,toml:2,rs:2,go:2,c:2,ts:1	.editorconfig,.gitattributes,.github,.gitignore,CMakeLists.txt,Cargo.toml,LICENSE,Makefile,Package.swift,README.md,binding.gyp,bindings	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/benwilliamgraham__tree-sitter-llvm	parser_code_intelligence	classified_gap	opened_top_level	README.md	CMakeLists.txt,Cargo.toml,Makefile,go.mod,package.json,pyproject.toml,setup.py	yml:5,h:4,js:3,toml:2,rs:2,go:2,ts:1,scm:1	.editorconfig,.gitattributes,.github,.gitignore,CMakeLists.txt,Cargo.lock,Cargo.toml,LICENSE,Makefile,Package.swift,README.md,binding.gyp	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/bezhermoso__tree-sitter-ghostty	parser_code_intelligence	classified_gap	opened_top_level	README.md	CMakeLists.txt,Cargo.toml,Makefile,go.mod,package.json,pyproject.toml,setup.py	js:3,h:3,toml:2,scm:2,rs:2,go:2,yml:1,ts:1	.editorconfig,.gitattributes,.github,.gitignore,CMakeLists.txt,Cargo.lock,Cargo.toml,LICENSE,Makefile,Package.resolved,Package.swift,README.md	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/bilelmoussaoui__gobject-linter	parser_code_intelligence	classified_gap	opened_top_level	README.md	Cargo.toml,Dockerfile,gobject-ast/Cargo.toml,tree-sitter-c-gobject/Cargo.toml	rs:77,toml:7,yml:5,js:2,c:2,py:1	.dockerignore,.gitattributes,.github,.gitignore,.gitmodules,.rustfmt.toml,.typos.toml,CONFIG.md,Cargo.lock,Cargo.toml,Dockerfile,LICENSE	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
/Users/amuldotexe/Desktop/personal-repos-lane/parseltongue-rust-LLM-companion/git-ref-repo/ignore-this-folder-repos/biomejs__biome	parser_code_intelligence	classified_gap	opened_top_level	none	Cargo.toml,fuzz/Cargo.toml,package.json	toml:110,yml:32,rs:26,sh:9,yaml:6,js:3,ts:2	.biome.json,.cargo,.changeset,.claude,.coderabbit.yaml,.devcontainer,.dockerignore,.editorconfig,.git-blame-ignore-revs,.gitattributes,.github,.gitignore	relevant_slice_metadata_browsed_but_not_deep_extracted	targeted_source_read_or_cgc_scan
